Accession	accession	version	submissionId	isRevocation	submitter	groupName	groupId	submittedAtTimestamp	submittedDate	releasedAtTimestamp	releasedDate	dataUseTerms	dataUseTermsRestrictedUntil	dataUseTermsUrl	versionStatus	versionComment	ampliconPcrPrimerScheme	ampliconSize	anatomicalMaterial	anatomicalPart	authorAffiliations	authors	bioprojectAccession	biosampleAccession	bodyProduct	breadthOfCoverage	cellLine	collectionDevice	collectionMethod	completeness	consensusSequenceSoftwareName	consensusSequenceSoftwareVersion	cultureId	dehostingMethod	depthOfCoverage	diagnosticMeasurementMethod	diagnosticMeasurementUnit	diagnosticMeasurementValue	diagnosticTargetGeneName	diagnosticTargetPresence	displayName	environmentalMaterial	environmentalSite	experimentalSpecimenRoleType	exposureDetails	exposureEvent	exposureSetting	foodProduct	foodProductProperties	frameShifts	geoLocAdmin1	geoLocAdmin2	geoLocCity	Country	geoLocLatitude	geoLocLongitude	geoLocSite	hostAge	hostAgeBin	hostDisease	hostGender	hostHealthOutcome	hostHealthState	Host	hostNameScientific	hostOriginCountry	hostRole	hostTaxonId	hostVaccinationStatus	insdcAccessionBase	insdcAccessionFull	insdcVersion	isLabHost	length	lineage	ncbiReleaseDate	ncbiSourceDb	ncbiSubmitterCountry	date	ncbiVirusName	ncbiVirusTaxId	passageMethod	passageNumber	presamplingActivity	previousInfectionDisease	previousInfectionOrganism	purposeOfSampling	purposeOfSequencing	qualityControlDetails	qualityControlDetermination	qualityControlIssues	qualityControlMethodName	qualityControlMethodVersion	rawSequenceDataProcessingMethod	referenceGenomeAccession	sampleCollectionDate	sampleReceivedDate	sampleType	sequencedByContactEmail	sequencedByContactName	sequencedByOrganization	sequencingAssayType	sequencingDate	sequencingInstrument	sequencingProtocol	signsAndSymptoms	specimenCollectorSampleId	specimenProcessing	specimenProcessingDetails	sraRunAccession	stopCodons	totalAmbiguousNucs	totalDeletedNucs	totalFrameShifts	totalInsertedNucs	totalSnps	totalStopCodons	totalUnknownNucs	travelHistory
PP_000JNXE.3	PP_000JNXE	3	EF429197.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222236	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Pretoria, Microbiology and Plant Pathology	Botha, E. M.; Markotter, W.; Wolfaardt, M.; Paweska, J. T.; Swanepoel, R.; Palacios, G.; Nel, L. H.; Venter, M.								0.99918395											South_Africa/PP_000JNXE.3/1989-01-01									NS4B:31-33(nt:7006-7014)				South Africa											Homo sapiens			9606		EF429197	EF429197.1	1		11052	2	2008-02-29	GenBank		2008-02-29	West Nile virus SPU116/89	449278															1989-01-01																9	14	1	37	2226	0	0	
PP_0001ZLS.3	PP_0001ZLS	3	KY703854.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221929	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Institute of Biological Sciences, Universeity of Sao Paulo, Microbiology	Fall, G.; Di Paola, N.; Faye, M.; Dia, M.; Freire, C. C. M.; Loucoubar, C.; Zanotto, P. M. A.; Faye, O.; Sall, A. A.								0.93408287											Senegal/PP_0001ZLS.3/1990-01-01													Senegal											Culex poicilipes			450823		KY703854	KY703854.1	1		10302	1A	2017-11-15	GenBank		2017-11-15	West Nile virus	11082															1990-01-01											ArD76986/1990/SN					0	0	0	0	343	0	0	
PP_0003LCJ.3	PP_0003LCJ	3	OP846977.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Institut Pasteur de Dakar, Virology	Ndione, M. H. D.; Ndiaye, E. H.; Faye, M.; Diagne, M. M.; Diallo, D.; Diallo, A.; Sall, A. A.; Loucoubar, C.; Faye, O.; Diallo, M.; Barry, M. A.; Fall, G.								0.9161302											Senegal/PP_0003LCJ.3/1990-01-01													Senegal											Culex antennatus			911293		OP846977	OP846977.1	1		10113	1A	2023-01-01	GenBank		2023-01-01	West Nile virus	11082															1990-01-01											ArD62891/1990					0	0	0	9	193	0	0	
PP_0003LYB.3	PP_0003LYB	3	OP870455.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Institut Pasteur de Dakar, Virology	Ndione, M. H. D.; Ndiaye, E. H.; Faye, M.; Diagne, M. M.; Diallo, D.; Diallo, A.; Sall, A. A.; Loucoubar, C.; Faye, O.; Diallo, M.; Barry, M. A.; Fall, G.								0.9161302											Senegal/PP_0003LYB.3/1990-01-01									NS4B:31-33(nt:7006-7014)				Senegal											Culex antennatus			911293		OP870455	OP870455.1	1		10095	2	2023-01-01	GenBank		2023-01-01	West Nile virus	11082															1990-01-01											ArD52473/1990					0	15	1	6	2088	0	0	
PP_0003M07.3	PP_0003M07	3	OP870457.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Institut Pasteur de Dakar, Virology	Ndione, M. H. D.; Ndiaye, E. H.; Faye, M.; Diagne, M. M.; Diallo, D.; Diallo, A.; Sall, A. A.; Loucoubar, C.; Faye, O.; Diallo, M.; Barry, M. A.; Fall, G.								0.9161302											Senegal/PP_0003M07.3/1990-01-01									NS4B:31-33(nt:7006-7014)				Senegal											Culex neavei			864528		OP870457	OP870457.1	1		10095	2	2023-01-01	GenBank		2023-01-01	West Nile virus	11082															1990-01-01											ArD55667/1990					0	15	1	6	2093	0	0	
PP_0003M15.3	PP_0003M15	3	OP870458.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Institut Pasteur de Dakar, Virology	Ndione, M. H. D.; Ndiaye, E. H.; Faye, M.; Diagne, M. M.; Diallo, D.; Diallo, A.; Sall, A. A.; Loucoubar, C.; Faye, O.; Diallo, M.; Barry, M. A.; Fall, G.								0.9161302											Senegal/PP_0003M15.3/1990-01-01									NS4B:31-33(nt:7006-7014)				Senegal											Culex tritaeniorhynchus			7178		OP870458	OP870458.1	1		10095	2	2023-01-01	GenBank		2023-01-01	West Nile virus	11082															1990-01-01											ArD55759/1990					0	15	1	6	2095	0	0	
PP_0001GFL.3	PP_0001GFL	3	KT934797.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221898	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						QIMR Berghofer Medical Research Institute, Inflammation Biology Group	Prow, N. A.; Edmonds, J. H.; Williams, D. T.; Setoh, Y. X.; Bielefeldt-Ohmann, H.; Suen, W. W.; Hobson-Peters, J.; van den Hurk, A. F.; Pyke, A. T.; Hall-Mendelin, S.; Northill, J. A.; Johansen, C. A.; Warrilow, D.; Wang, J.; Kirkland, P. D.; Russell, R. C.; Doggett, S.; Brault, A. C.; Andrade, C. C.; Khromykh, A. A.; Hall, R. A.								0.93571496											Australia/PP_0001GFL.3/1991-01-01										New South Wales			Australia											Homo sapiens			9606		KT934797	KT934797.1	1		10302	1B	2016-01-01	GenBank		2016-01-01	Kunjin virus	11077															1991-01-01											Hu6774					0	18	0	0	1263	0	0	
PP_000K93E.3	PP_000K93E	3	GQ851603.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222267	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						UTMB, Pathology	May, F. J.; Davis, C. T.; Tesh, R. B.; Barrett, A. D.; Barrett, A. D. T.								0.9962825											Australia/PP_000K93E.3/1991-01-01													Australia											Culex annulirostris			162997		GQ851603	GQ851603.1	1		10983	1B	2010-09-13	GenBank		2011-03-01	West Nile virus	11082															1991-01-01																0	6	0	1	1333	0	0	
PP_0001ZNN.3	PP_0001ZNN	3	KY703856.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221929	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Institute of Biological Sciences, Universeity of Sao Paulo, Microbiology	Fall, G.; Di Paola, N.; Faye, M.; Dia, M.; Freire, C. C. M.; Loucoubar, C.; Zanotto, P. M. A.; Faye, O.; Sall, A. A.								0.96862817											Senegal/PP_0001ZNN.3/1992-01-01													Senegal											Culex perfuscus			864588		KY703856	KY703856.1	1		10302	8	2017-11-15	GenBank		2017-11-15	West Nile virus	11082															1992-01-01											ArD94343/1992/SN					0	384	0	3	2317	0	0	
PP_0001ZMQ.3	PP_0001ZMQ	3	KY703855.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221929	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Institute of Biological Sciences, Universeity of Sao Paulo, Microbiology	Fall, G.; Di Paola, N.; Faye, M.; Dia, M.; Freire, C. C. M.; Loucoubar, C.; Zanotto, P. M. A.; Faye, O.; Sall, A. A.								0.93571496											Senegal/PP_0001ZMQ.3/1993-01-01									NS5:556-559(nt:9346-9357)				Senegal											Rhipicephalus guilhoni			765387		KY703855	KY703855.1	1		10302	7	2017-11-15	GenBank		2017-11-15	West Nile virus	11082															1993-01-01											ArD96655/1993/SN					0	31	1	13	2429	0	0	
PP_0003L7U.3	PP_0003L7U	3	OP846972.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Institut Pasteur de Dakar, Virology	Ndione, M. H. D.; Ndiaye, E. H.; Faye, M.; Diagne, M. M.; Diallo, D.; Diallo, A.; Sall, A. A.; Loucoubar, C.; Faye, O.; Diallo, M.; Barry, M. A.; Fall, G.; Sall, A.								0.9161302											Senegal/PP_0003L7U.3/1993-01-01									env:307-310(nt:1884-1895),NS2A:73-95(nt:3742-3809),NS5:556-559(nt:9346-9357)				Senegal											Mastomys erythroleucus			41268		OP846972	OP846972.1	1		10104	7	2023-01-01	GenBank		2023-01-01	West Nile virus	11082															1993-01-01											AnD95153/1993					0	16	3	16	2335	0	0	
PP_0003L8S.3	PP_0003L8S	3	OP846973.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Institut Pasteur de Dakar, Virology	Ndione, M. H. D.; Ndiaye, E. H.; Faye, M.; Diagne, M. M.; Diallo, D.; Diallo, A.; Sall, A. A.; Loucoubar, C.; Faye, O.; Diallo, M.; Barry, M. A.; Fall, G.; Sall, A.								0.9161302											Senegal/PP_0003L8S.3/1993-01-01													Senegal											Culex neavei			864528		OP846973	OP846973.1	1		10104	1A	2023-01-01	GenBank		2023-01-01	West Nile virus	11082															1993-01-01											ArD93548/1993					0	0	0	0	354	0	0	
PP_0003L9Q.3	PP_0003L9Q	3	OP846974.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Institut Pasteur de Dakar, Virology	Ndione, M. H. D.; Ndiaye, E. H.; Faye, M.; Diagne, M. M.; Diallo, D.; Diallo, A.; Sall, A. A.; Loucoubar, C.; Faye, O.; Diallo, M.; Barry, M. A.; Fall, G.; Sall, A.								0.9161302											Senegal/PP_0003L9Q.3/1996-01-01													Senegal											Culex neavei			864528		OP846974	OP846974.1	1		10104	1A	2023-01-01	GenBank		2023-01-01	West Nile virus	11082															1996-01-01											ArD120040/1996					0	0	0	0	372	0	0	
PP_0003LAN.3	PP_0003LAN	3	OP846975.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Institut Pasteur de Dakar, Virology	Ndione, M. H. D.; Ndiaye, E. H.; Faye, M.; Diagne, M. M.; Diallo, D.; Diallo, A.; Sall, A. A.; Loucoubar, C.; Faye, O.; Diallo, M.; Barry, M. A.; Fall, G.; Sall, A.								0.9161302											Senegal/PP_0003LAN.3/1996-01-01													Senegal											Aedes dalzieli			503350		OP846975	OP846975.1	1		10104	1A	2023-01-01	GenBank		2023-01-01	West Nile virus	11082															1996-01-01											ArD121684/1996					0	0	0	0	374	0	0	
PP_000HXTF.3	PP_000HXTF	3	AY701412.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222205	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Institut Pasteur, CNR Arbovirus	Schuffenecker, I.; Peyrefitte, C. N.; el Harrak, M.; Murri, S.; Leblond, A.; Zeller, H. G.								0.9923837											Morocco/PP_000HXTF.3/1996-01-01													Morocco											Equus caballus			9796		AY701412	AY701412.1	1		10945	1A	2005-02-08	GenBank		2005-02-08	West Nile virus	11082															1996-01-01																0	0	0	0	375	0	0	
PP_0003M23.3	PP_0003M23	3	OP870459.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Institut Pasteur de Dakar, Virology	Ndione, M. H. D.; Ndiaye, E. H.; Faye, M.; Diagne, M. M.; Diallo, D.; Diallo, A.; Sall, A. A.; Loucoubar, C.; Faye, O.; Diallo, M.; Barry, M. A.; Fall, G.								0.9161302											Senegal/PP_0003M23.3/1998-01-01									NS4B:31-33(nt:7006-7014)				Senegal											Mansonia uniformis			308735		OP870459	OP870459.1	1		10095	2	2023-01-01	GenBank		2023-01-01	West Nile virus	11082															1998-01-01											ArD134613/1998					0	15	1	6	2090	0	0	
PP_0000FTY.3	PP_0000FTY	3	JX041634.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The D.I. Ivanovsky Institute of Virology of The Ministry of Health and Social Development of The Russian Federation, Molecular Genetics	Prilipov, A. G.; Kinney, R. M.; Sadykova, G. K.								0.9950131											Russia/PP_0000FTY.3/1999-01-01										Astrakhan region			Russia											Homo sapiens			9606		JX041634	JX041634.1	1		10998	1A	2012-07-31	GenBank		2012-07-31	West Nile virus	11082															1999-01-01																24	0	0	0	292	0	0	
PP_0001J8Y.3	PP_0001J8Y	3	KX394395.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221929	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Forensic and Scientific Services, Public and Environmental Health	Huang, B.; Prow, N. A.; van den Hurk, A. F.; Allcock, R. J. N.; Moore, P. R.; Doggett, S. L.; Warrilow, D.								0.97978055											Australia/PP_0001J8Y.3/1999-01-01													Australia											Culex annulirostris			162997		KX394395	KX394395.1	1		10801	1B	2016-11-09	GenBank		2020-07-07	Kunjin virus	11077															1999-01-01											KUN112140					0	6	0	1	1355	0	0	
PP_0001GGJ.3	PP_0001GGJ	3	KT934798.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221898	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						QIMR Berghofer Medical Research Institute, Inflammation Biology Group	Prow, N. A.; Edmonds, J. H.; Williams, D. T.; Setoh, Y. X.; Bielefeldt-Ohmann, H.; Suen, W. W.; Hobson-Peters, J.; van den Hurk, A. F.; Pyke, A. T.; Hall-Mendelin, S.; Northill, J. A.; Johansen, C. A.; Warrilow, D.; Wang, J.; Kirkland, P. D.; Russell, R. C.; Doggett, S.; Brault, A. C.; Andrade, C. C.; Khromykh, A. A.; Hall, R. A.								0.93571496											Australia/PP_0001GGJ.3/2000-01-01										Gulf of Carpentaria, Queensland			Australia											Culex annulirostris			162997		KT934798	KT934798.1	1		10302	1B	2016-01-01	GenBank		2016-01-01	Kunjin virus	11077															2000-01-01											GU0631					0	18	0	0	1306	0	0	
PP_0001GHF.3	PP_0001GHF	3	KT934799.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221898	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						QIMR Berghofer Medical Research Institute, Inflammation Biology Group	Prow, N. A.; Edmonds, J. H.; Williams, D. T.; Setoh, Y. X.; Bielefeldt-Ohmann, H.; Suen, W. W.; Hobson-Peters, J.; van den Hurk, A. F.; Pyke, A. T.; Hall-Mendelin, S.; Northill, J. A.; Johansen, C. A.; Warrilow, D.; Wang, J.; Kirkland, P. D.; Russell, R. C.; Doggett, S.; Brault, A. C.; Andrade, C. C.; Khromykh, A. A.; Hall, R. A.								0.93571496											Australia/PP_0001GHF.3/2000-01-01										Gulf of Carpentaria, Queensland			Australia											Culex annulirostris			162997		KT934799	KT934799.1	1		10302	1B	2016-01-01	GenBank		2016-01-01	Kunjin virus	11077															2000-01-01											GU1009					0	18	0	0	1289	0	0	
PP_0008CG8.3	PP_0008CG8	3	HM152773.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Central Virology Laboratory, Public Health Services, Israel Ministry of Health	Lanciotti, R. S.; Bin, H.; Hindiyeh, M.; Krest, A.; Shulman, L. M.; Mendelson, E.								0.9863088											Israel/PP_0008CG8.3/2000-01-01													Israel											Homo sapiens			9606		HM152773	HM152773.1	1		10864	1A	2010-06-07	GenBank		2010-06-07	West Nile virus	11082															2000-01-01											WNV_0043h_ISR00					0	14	0	0	24	0	0	
PP_0008CJ3.3	PP_0008CJ3	3	HM152775.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Central Virology Laboratory, Public Health Services, Israel Ministry of Health	Lanciotti, R. S.; Bin, H.; Hindiyeh, M.; Krest, A.; Shulman, L. M.; Mendelson, E.								0.9955572											Israel/PP_0008CJ3.3/2000-01-01													Israel											Homo sapiens			9606		HM152775	HM152775.1	1		10980	1A	2010-06-07	GenBank		2010-06-07	West Nile virus	11082															2000-01-01											WNV_0304h_ISR00					0	0	0	0	399	0	0	
PP_000JNZA.3	PP_000JNZA	3	EF429199.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222236	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Pretoria, Microbiology and Plant Pathology	Botha, E. M.; Markotter, W.; Wolfaardt, M.; Paweska, J. T.; Swanepoel, R.; Palacios, G.; Nel, L. H.; Venter, M.								0.99954665											South_Africa/PP_000JNZA.3/2000-01-01									NS4B:27-33(nt:6992-7014)				South Africa											Homo sapiens			9606		EF429199	EF429199.1	1		11052	2	2008-02-29	GenBank		2008-02-29	West Nile virus SA381/00	449279															2000-01-01																5	18	1	41	2205	0	0	
PP_0000X4V.3	PP_0000X4V	3	KJ501235.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221867	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT & Harvard	Newman, R. M.; Zody, M. C.; Ip, H.; Poon, T. W.; Charlebois, P.; Weiner, B.; Yang, X.; Piper, M. E.; Fitzgerald, M.; McCowan, C.; Young, S.; Gargeya, S.; Levin, J.; Malboeuf, C.; Qu, J.; Ireland, A.; Chapman, S. B.; Murphy, C.; Wortman, J.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9894823											USA/PP_0000X4V.3/2001-01-01													USA											Cyanocitta cristata			28727		KJ501235	KJ501235.1	1		10913	1A	2014-06-30	GenBank		2014-06-30	West Nile virus	11082															2001-01-01											WNV-1/US/BID-V6176/2001					0	0	0	0	28	0	0	
PP_00010W5.3	PP_00010W5	3	KJ501363.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT & Harvard	Newman, R. M.; Zody, M. C.; Ip, H.; Poon, T. W.; Charlebois, P.; Weiner, B.; Yang, X.; Piper, M. E.; Fitzgerald, M.; McCowan, C.; Young, S.; Gargeya, S.; Levin, J.; Malboeuf, C.; Qu, J.; Ireland, A.; Chapman, S. B.; Murphy, C.; Wortman, J.; Nusbaum, C.; Birren, B.	PRJNA31237							1.0											USA/PP_00010W5.3/2001-01-01													USA											Corvus brachyrhynchos			85066		KJ501363	KJ501363.1	1		11029	1A	2014-06-30	GenBank		2014-06-30	West Nile virus	11082															2001-01-01											WNV-1/US/BID-V6568/2001					0	0	0	0	28	0	0	
PP_000JGXL.3	PP_000JGXL	3	EF429198.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222236	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Pretoria, Microbiology and Plant Pathology	Botha, E. M.; Markotter, W.; Wolfaardt, M.; Paweska, J. T.; Swanepoel, R.; Palacios, G.; Nel, L. H.; Venter, M.								0.99954665											South_Africa/PP_000JGXL.3/2001-01-01									NS4B:27-33(nt:6992-7014)				South Africa											Homo sapiens			9606		EF429198	EF429198.1	1		11052	2	2008-02-29	GenBank		2008-02-29	West Nile virus SA93/01	449277															2001-01-01																5	15	1	38	2229	0	0	
PP_000105N.3	PP_000105N	3	KJ501338.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT & Harvard	Newman, R. M.; Zody, M. C.; Ip, H.; Poon, T. W.; Charlebois, P.; Weiner, B.; Yang, X.; Piper, M. E.; Fitzgerald, M.; McCowan, C.; Young, S.; Gargeya, S.; Levin, J.; Malboeuf, C.; Qu, J.; Ireland, A.; Chapman, S. B.; Murphy, C.; Wortman, J.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9787832											USA/PP_000105N.3/2002-01-01													USA											Cyanocitta cristata			28727		KJ501338	KJ501338.1	1		10795	1A	2014-06-30	GenBank		2014-06-30	West Nile virus	11082															2002-01-01											WNV-1/US/BID-V6519/2002					0	0	0	0	27	0	0	
PP_00011HW.3	PP_00011HW	3	KJ501384.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221867	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT & Harvard	Newman, R. M.; Zody, M. C.; Ip, H.; Poon, T. W.; Charlebois, P.; Weiner, B.; Yang, X.; Piper, M. E.; Fitzgerald, M.; McCowan, C.; Young, S.; Gargeya, S.; Levin, J.; Malboeuf, C.; Qu, J.; Ireland, A.; Chapman, S. B.; Murphy, C.; Wortman, J.; Nusbaum, C.; Birren, B.	PRJNA31237							1.0											USA/PP_00011HW.3/2002-01-01													USA											Cyanocitta cristata			28727		KJ501384	KJ501384.1	1		11029	1A	2014-06-30	GenBank		2014-06-30	West Nile virus	11082															2002-01-01											WNV-1/US/BID-V6635/2002					0	0	0	0	27	0	0	
