Accession	accession	version	submissionId	isRevocation	submitter	groupName	groupId	submittedAtTimestamp	submittedDate	releasedAtTimestamp	releasedDate	dataUseTerms	dataUseTermsRestrictedUntil	dataUseTermsUrl	versionStatus	versionComment	ampliconPcrPrimerScheme	ampliconSize	anatomicalMaterial	anatomicalPart	authorAffiliations	authors	bioprojectAccession	biosampleAccession	bodyProduct	breadthOfCoverage	cellLine	collectionDevice	collectionMethod	completeness	consensusSequenceSoftwareName	consensusSequenceSoftwareVersion	cultureId	dehostingMethod	depthOfCoverage	diagnosticMeasurementMethod	diagnosticMeasurementUnit	diagnosticMeasurementValue	diagnosticTargetGeneName	diagnosticTargetPresence	displayName	environmentalMaterial	environmentalSite	experimentalSpecimenRoleType	exposureDetails	exposureEvent	exposureSetting	foodProduct	foodProductProperties	frameShifts	geoLocAdmin1	geoLocAdmin2	geoLocCity	Country	geoLocLatitude	geoLocLongitude	geoLocSite	hostAge	hostAgeBin	hostDisease	hostGender	hostHealthOutcome	hostHealthState	Host	hostNameScientific	hostOriginCountry	hostRole	hostTaxonId	hostVaccinationStatus	insdcAccessionBase	insdcAccessionFull	insdcVersion	isLabHost	length	lineage	ncbiReleaseDate	ncbiSourceDb	ncbiSubmitterCountry	date	ncbiVirusName	ncbiVirusTaxId	passageMethod	passageNumber	presamplingActivity	previousInfectionDisease	previousInfectionOrganism	purposeOfSampling	purposeOfSequencing	qualityControlDetails	qualityControlDetermination	qualityControlIssues	qualityControlMethodName	qualityControlMethodVersion	rawSequenceDataProcessingMethod	referenceGenomeAccession	sampleCollectionDate	sampleReceivedDate	sampleType	sequencedByContactEmail	sequencedByContactName	sequencedByOrganization	sequencingAssayType	sequencingDate	sequencingInstrument	sequencingProtocol	signsAndSymptoms	specimenCollectorSampleId	specimenProcessing	specimenProcessingDetails	sraRunAccession	stopCodons	totalAmbiguousNucs	totalDeletedNucs	totalFrameShifts	totalInsertedNucs	totalSnps	totalStopCodons	totalUnknownNucs	travelHistory
PP_0001N8U.3	PP_0001N8U	3	KX547283.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221898	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						J. Craig Venter Institute	Shabman, R.; Das, S. R.; Halpin, R. A.; Shilts, M.; Fedorova, N.; Puri, V.; Amedeo, P.; Shrivastava, S.; Maffei, J.; Dupuis, A.; Jones, S.; Backenson, B.; Zink, S.; Ciota, A.; Kramer, L.	PRJNA262930							0.97805786											USA/PP_0001N8U.3/2012-08-30										Nassau Co., NY			USA											Aedes sp.			37951		KX547283	KX547283.1	1		10787	1A	2016-08-02	GenBank		2016-08-02	West Nile virus	11082															2012-08-30																0	0	0	0	62	0	0	
PP_00020AA.3	PP_00020AA	3	KY782124.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221929	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Wisconsin-Madison, Pathobiological Sciences	Goldberg, T. L.; Sibley, S. D.; Nelson, C. W.								0.9961012											USA/PP_00020AA.3/2012-08-31										Illinois, West Chicago suburbs			USA											Culex			7174		KY782124	KY782124.1	1		10986	1A	2019-02-17	GenBank		2019-02-17	West Nile virus	11082															2012-08-31											M12-15					0	0	0	0	74	0	0	
PP_0000P9T.3	PP_0000P9T	3	KC954092.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Padua, Department of Molecular Medicine	Barzon, L.; Pacenti, M.; Franchin, E.; Pagni, S.; Lavezzo, E.; Squarzon, L.; Martello, T.; Russo, F.; Nicoletti, L.; Rezza, G.; Castilletti, C.; Capobianchi, M. R.; Salcuni, P.; Cattai, M.; Cusinato, R.; Palu, G.; Toppo, S.								0.97751385											Italy/PP_0000P9T.3/2012-09-01										Veneto region, Portogruaro			Italy											Homo sapiens			9606		KC954092	KC954092.1	1		10781	1A	2013-08-12	GenBank		2013-12-18	West Nile virus	11082															2012-09-01																0	0	0	0	421	0	0	
PP_0000PL4.3	PP_0000PL4	3	KF179639.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222479	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Padua, Department of Molecular Medicine	Barzon, L.; Pacenti, M.; Franchin, E.; Lavezzo, E.; Squarzon, L.; Toppo, S.; Martello, T.; Cattai, M.; Cusinato, R.; Papa, A.; Palu, G.								0.9954665											Greece/PP_0000PL4.3/2012-09-01										Kavala prefecture			Greece											Homo sapiens			9606		KF179639	KF179639.1	1		11000	2	2013-10-27	GenBank		2013-10-27	West Nile virus	11082															2012-09-01																0	18	0	39	2216	0	0	
PP_00029YQ.3	PP_00029YQ	3	MF175813.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						UT Southwestern Medical Center, Department of Immunology	Aroh, C.; D'Anton, M.; Liang, C.; Raj, P.; Wakeland, B.; Yan, N.; Wakeland, E.								0.929368											USA/PP_00029YQ.3/2012-09-04										Dallas Co. TX			USA											Culex quinquefasciatus			7176		MF175813	MF175813.1	1		10250	1A	2018-12-31	GenBank		2018-12-31	West Nile virus	11082															2012-09-04											AVA1205104					0	0	0	0	69	0	0	
PP_00029ZN.3	PP_00029ZN	3	MF175814.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						UT Southwestern Medical Center, Department of Immunology	Aroh, C.; D'Anton, M.; Liang, C.; Raj, P.; Wakeland, B.; Yan, N.; Wakeland, E.								0.929368											USA/PP_00029ZN.3/2012-09-04										Denton Co. TX			USA											Culex quinquefasciatus			7176		MF175814	MF175814.1	1		10250	1A	2018-12-31	GenBank		2018-12-31	West Nile virus	11082															2012-09-04											AVA1205069					0	0	0	0	63	0	0	
PP_0002MZA.3	PP_0002MZA	3	MH507772.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Fang, Y.; Matteson, N. L.; Gangavarapu, K.; Coffey, L.; Barker, C.; Andersen, K.	PRJNA472981							0.93408287											USA/PP_0002MZA.3/2012-09-04										Lemoore,California			USA											Culex pipiens			7175		MH507772	MH507772.1	1		10302	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2012-09-04																0	0	0	0	72	0	0	
PP_00029XS.3	PP_00029XS	3	MF175812.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						UT Southwestern Medical Center, Department of Immunology	Aroh, C.; D'Anton, M.; Liang, C.; Raj, P.; Wakeland, B.; Yan, N.; Wakeland, E.								0.929368											USA/PP_00029XS.3/2012-09-05										Collin Co. TX			USA											Culex quinquefasciatus			7176		MF175812	MF175812.1	1		10250	1A	2018-12-31	GenBank		2018-12-31	West Nile virus	11082															2012-09-05											AVA1205297					0	0	0	0	71	0	0	
PP_00031JQ.3	PP_00031JQ	3	MN481594.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222051	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Aristotle University of Thessaloniki, Diagnostic Laboratory, School of Veterinary Medicine, Faculty of Health Sciences	Chaintoutis, S. C.; Papa, A.; Pervanidou, D.; Dovas, C. I.								0.9887569											Greece/PP_00031JQ.3/2012-09-05													Greece											Culicidae			7157		MN481594	MN481594.1	1		10926	2	2019-09-29	GenBank		2019-10-01	West Nile virus	11082															2012-09-05											S35_GrM_2012/Pella					0	18	0	39	2223	0	0	
PP_0001KCP.3	PP_0001KCP	3	KX547185.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221929	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						J. Craig Venter Institute	Shabman, R.; Das, S. R.; Halpin, R. A.; Shilts, M.; Fedorova, N.; Puri, V.; Amedeo, P.; Shrivastava, S.; Maffei, J.; Dupuis, A.; Jones, S.; Backenson, B.; Zink, S.; Ciota, A.; Kramer, L.	PRJNA262930							0.97805786											USA/PP_0001KCP.3/2012-09-06										Erie Co., NY			USA											Culex			7174		KX547185	KX547185.1	1		10787	1A	2016-08-02	GenBank		2016-08-02	West Nile virus	11082															2012-09-06																0	0	0	0	82	0	0	
PP_0001W9J.3	PP_0001W9J	3	KX547556.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221929	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						J. Craig Venter Institute	Shabman, R.; Das, S. R.; Halpin, R. A.; Shilts, M.; Fedorova, N.; Puri, V.; Amedeo, P.; Shrivastava, S.; Maffei, J.; Dupuis, A.; Jones, S.; Backenson, B.; Zink, S.; Ciota, A.; Kramer, L.	PRJNA262930							0.97805786											USA/PP_0001W9J.3/2012-09-06										Oswego Co., NY			USA											Culiseta			174825		KX547556	KX547556.1	1		10787	1A	2016-08-02	GenBank		2016-08-02	West Nile virus	11082															2012-09-06																0	0	0	0	67	0	0	
PP_0001RCH.3	PP_0001RCH	3	KX547389.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221929	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						J. Craig Venter Institute	Shabman, R.; Das, S. R.; Halpin, R. A.; Shilts, M.; Fedorova, N.; Puri, V.; Amedeo, P.; Shrivastava, S.; Maffei, J.; Dupuis, A.; Jones, S.; Backenson, B.; Zink, S.; Ciota, A.; Kramer, L.	PRJNA262930							0.97805786											USA/PP_0001RCH.3/2012-09-07										Suffolk Co., NY			USA											Culiseta			174825		KX547389	KX547389.1	1		10787	1A	2016-08-02	GenBank		2016-08-02	West Nile virus	11082															2012-09-07																0	0	0	0	71	0	0	
PP_0001N50.3	PP_0001N50	3	KX547280.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221898	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						J. Craig Venter Institute	Shabman, R.; Das, S. R.; Halpin, R. A.; Shilts, M.; Fedorova, N.; Puri, V.; Amedeo, P.; Shrivastava, S.; Maffei, J.; Dupuis, A.; Jones, S.; Backenson, B.; Zink, S.; Ciota, A.; Kramer, L.	PRJNA262930							0.97805786											USA/PP_0001N50.3/2012-09-10										Oswego Co., NY			USA											Culiseta			174825		KX547280	KX547280.1	1		10787	1A	2016-08-02	GenBank		2016-08-02	West Nile virus	11082															2012-09-10																0	0	0	0	65	0	0	
PP_0001V7P.3	PP_0001V7P	3	KX547520.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221929	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						J. Craig Venter Institute	Shabman, R.; Das, S. R.; Halpin, R. A.; Shilts, M.; Fedorova, N.; Puri, V.; Amedeo, P.; Shrivastava, S.; Maffei, J.; Dupuis, A.; Jones, S.; Backenson, B.; Zink, S.; Ciota, A.; Kramer, L.	PRJNA262930							0.97805786											USA/PP_0001V7P.3/2012-09-11										Westchester Co., NY			USA											Culex			7174		KX547520	KX547520.1	1		10787	1A	2016-08-02	GenBank		2016-08-02	West Nile virus	11082															2012-09-11																0	0	0	0	74	0	0	
PP_0001WCC.3	PP_0001WCC	3	KX547559.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221929	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						J. Craig Venter Institute	Shabman, R.; Das, S. R.; Halpin, R. A.; Shilts, M.; Fedorova, N.; Puri, V.; Amedeo, P.; Shrivastava, S.; Maffei, J.; Dupuis, A.; Jones, S.; Backenson, B.; Zink, S.; Ciota, A.; Kramer, L.	PRJNA262930							0.97805786											USA/PP_0001WCC.3/2012-09-11										Nassau Co., NY			USA											Culex			7174		KX547559	KX547559.1	1		10786	1A	2016-08-02	GenBank		2016-08-02	West Nile virus	11082															2012-09-11																0	1	0	0	78	0	0	
PP_00029VW.3	PP_00029VW	3	MF175811.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						UT Southwestern Medical Center, Department of Immunology	Aroh, C.; D'Anton, M.; Liang, C.; Raj, P.; Wakeland, B.; Yan, N.; Wakeland, E.								0.929368											USA/PP_00029VW.3/2012-09-12										Collin Co. TX			USA											Culex quinquefasciatus			7176		MF175811	MF175811.1	1		10250	1A	2018-12-31	GenBank		2018-12-31	West Nile virus	11082															2012-09-12											AVA1205630					0	0	0	0	74	0	0	
PP_0001N34.3	PP_0001N34	3	KX547278.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221898	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						J. Craig Venter Institute	Shabman, R.; Das, S. R.; Halpin, R. A.; Shilts, M.; Fedorova, N.; Puri, V.; Amedeo, P.; Shrivastava, S.; Maffei, J.; Dupuis, A.; Jones, S.; Backenson, B.; Zink, S.; Ciota, A.; Kramer, L.	PRJNA262930							0.97805786											USA/PP_0001N34.3/2012-09-17										Albany Co., NY			USA											Corvus brachyrhynchos			85066		KX547278	KX547278.1	1		10787	1A	2016-08-02	GenBank		2016-08-02	West Nile virus	11082															2012-09-17																0	0	0	0	63	0	0	
PP_00029UY.3	PP_00029UY	3	MF175810.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						UT Southwestern Medical Center, Department of Immunology	Aroh, C.; D'Anton, M.; Liang, C.; Raj, P.; Wakeland, B.; Yan, N.; Wakeland, E.								0.929368											USA/PP_00029UY.3/2012-09-17										Tarrant Co. TX			USA											Culex quinquefasciatus			7176		MF175810	MF175810.1	1		10250	1A	2018-12-31	GenBank		2018-12-31	West Nile virus	11082															2012-09-17											AVA1205662					0	0	0	0	70	0	0	
PP_00029T0.3	PP_00029T0	3	MF175809.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						UT Southwestern Medical Center, Department of Immunology	Aroh, C.; D'Anton, M.; Liang, C.; Raj, P.; Wakeland, B.; Yan, N.; Wakeland, E.								0.929368											USA/PP_00029T0.3/2012-09-18										Dallas Co. TX			USA											Culex quinquefasciatus			7176		MF175809	MF175809.1	1		10250	1A	2018-12-31	GenBank		2018-12-31	West Nile virus	11082															2012-09-18											AVA1205717					0	0	0	0	71	0	0	
PP_0002MYC.3	PP_0002MYC	3	MH507771.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Fang, Y.; Matteson, N. L.; Gangavarapu, K.; Coffey, L.; Barker, C.; Andersen, K.	PRJNA472981							0.9203917											USA/PP_0002MYC.3/2012-09-18										Woodville,California			USA											Culex tarsalis			7177		MH507771	MH507771.1	1		10302	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2012-09-18																0	0	0	0	75	0	151	
PP_00029S2.3	PP_00029S2	3	MF175808.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						UT Southwestern Medical Center, Department of Immunology	Aroh, C.; D'Anton, M.; Liang, C.; Raj, P.; Wakeland, B.; Yan, N.; Wakeland, E.								0.929368											USA/PP_00029S2.3/2012-09-19										Denton Co. TX			USA											Culex quinquefasciatus			7176		MF175808	MF175808.1	1		10250	1A	2018-12-31	GenBank		2018-12-31	West Nile virus	11082															2012-09-19											AVA1205806					0	0	0	0	69	0	0	
PP_00029R4.3	PP_00029R4	3	MF175807.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						UT Southwestern Medical Center, Department of Immunology	Aroh, C.; D'Anton, M.; Liang, C.; Raj, P.; Wakeland, B.; Yan, N.; Wakeland, E.								0.929368											USA/PP_00029R4.3/2012-09-21										Ellis Co. TX			USA											Culex quinquefasciatus			7176		MF175807	MF175807.1	1		10250	1A	2018-12-31	GenBank		2018-12-31	West Nile virus	11082															2012-09-21											AVA1206004					0	0	0	0	73	0	0	
PP_00029Q6.3	PP_00029Q6	3	MF175806.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						UT Southwestern Medical Center, Department of Immunology	Aroh, C.; D'Anton, M.; Liang, C.; Raj, P.; Wakeland, B.; Yan, N.; Wakeland, E.								0.92927736											USA/PP_00029Q6.3/2012-09-24										Denton Co. TX			USA											Culex quinquefasciatus			7176		MF175806	MF175806.1	1		10250	1A	2018-12-31	GenBank		2018-12-31	West Nile virus	11082															2012-09-24											AVA1206017					0	0	0	0	74	0	1	
PP_0001JVP.3	PP_0001JVP	3	KX547168.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221929	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						J. Craig Venter Institute	Shabman, R.; Das, S. R.; Halpin, R. A.; Shilts, M.; Fedorova, N.; Puri, V.; Amedeo, P.; Shrivastava, S.; Maffei, J.; Dupuis, A.; Jones, S.; Backenson, B.; Zink, S.; Ciota, A.; Kramer, L.	PRJNA262930							0.97805786											USA/PP_0001JVP.3/2012-09-27										Albany Co., NY			USA											Haemorhous mexicanus			30427		KX547168	KX547168.1	1		10787	1A	2016-08-02	GenBank		2016-08-02	West Nile virus	11082															2012-09-27																0	0	0	0	52	0	0	
PP_0001VTG.3	PP_0001VTG	3	KX547540.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221929	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						J. Craig Venter Institute	Shabman, R.; Das, S. R.; Halpin, R. A.; Shilts, M.; Fedorova, N.; Puri, V.; Amedeo, P.; Shrivastava, S.; Maffei, J.; Dupuis, A.; Jones, S.; Backenson, B.; Zink, S.; Ciota, A.; Kramer, L.	PRJNA262930							0.97805786											USA/PP_0001VTG.3/2012-09-27										Onondaga Co., NY			USA											Culiseta			174825		KX547540	KX547540.1	1		10787	1A	2016-08-02	GenBank		2016-08-02	West Nile virus	11082															2012-09-27																0	0	0	0	46	0	0	
PP_0001PUL.3	PP_0001PUL	3	KX547337.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221929	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						J. Craig Venter Institute	Shabman, R.; Das, S. R.; Halpin, R. A.; Shilts, M.; Fedorova, N.; Puri, V.; Amedeo, P.; Shrivastava, S.; Maffei, J.; Dupuis, A.; Jones, S.; Backenson, B.; Zink, S.; Ciota, A.; Kramer, L.	PRJNA262930							0.97805786											USA/PP_0001PUL.3/2012-09-28										Rockland Co., NY			USA											Culex			7174		KX547337	KX547337.1	1		10787	1A	2016-08-02	GenBank		2016-08-02	West Nile virus	11082															2012-09-28																0	0	0	0	70	0	0	
PP_0000JWP.3	PP_0000JWP	3	KC711059.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Texas Medical Branch, Pathology	Mann, B. R.; McMullen, A. R.; Swetnam, D. M.; Salvato, V.; Reyna, M.; Guzman, H.; Bueno, R. Jr.; Dennett, J. A.; Tesh, R. B.; Barrett, A. D.; Barrett, A. D. T.								1.0											USA/PP_0000JWP.3/2012-10-09										Fairview, Collin Co., Texas			USA											Culex restuans			38742		KC711059	KC711059.1	1		11029	1A	2013-09-23	GenBank		2013-09-23	West Nile virus	11082															2012-10-09											TX_AR12-10674					0	0	0	0	80	0	0	
PP_0002A0L.3	PP_0002A0L	3	MF175815.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						UT Southwestern Medical Center, Department of Immunology	Aroh, C.; D'Anton, M.; Liang, C.; Raj, P.; Wakeland, B.; Yan, N.; Wakeland, E.								0.929368											USA/PP_0002A0L.3/2012-10-09										Dallas Co. TX			USA											Culex quinquefasciatus			7176		MF175815	MF175815.1	1		10250	1A	2018-12-31	GenBank		2018-12-31	West Nile virus	11082															2012-10-09											AVA1206686					0	0	0	0	74	0	0	
PP_0002GWM.3	PP_0002GWM	3	MH507612.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Grewal, S.; Matteson, N. L.; Gangavarapu, K.; Gurfield, N.; Andersen, K.	PRJNA472981							0.93408287											USA/PP_0002GWM.3/2012-10-29										San_Diego,California			USA											Corvus brachyrhynchos			85066		MH507612	MH507612.1	1		10302	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2012-10-29																0	0	0	0	71	0	0	
PP_0000V7R.3	PP_0000V7R	3	KJ577738.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Padua, Department of Molecular Medicine	Papa, A.; Barzon, L.; Pacenti, M.; Franchin, E.; Lavezzo, E.; Squarzon, L.; Toppo, S.; Martello, T.; Cattai, M.; Cusinato, R.; Palu, G.								0.9950131											Greece/PP_0000V7R.3/2013-01-01													Greece											Homo sapiens			9606		KJ577738	KJ577738.1	1		10998	2	2015-05-27	GenBank		2015-05-27	West Nile virus	11082															2013-01-01																3	18	0	39	2225	0	0	
PP_0000VEB.3	PP_0000VEB	3	KJ577739.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221867	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Padua, Department of Molecular Medicine	Papa, A.; Barzon, L.; Pacenti, M.; Franchin, E.; Lavezzo, E.; Squarzon, L.; Toppo, S.; Martello, T.; Cattai, M.; Cusinato, R.; Palu, G.								0.9957385											Greece/PP_0000VEB.3/2013-01-01													Greece											Homo sapiens			9606		KJ577739	KJ577739.1	1		11003	2	2015-05-27	GenBank		2015-05-27	West Nile virus	11082															2013-01-01																0	18	0	39	2222	0	0	
